joomla/joomla-cms 8420 8574 [7152, 7170, 7435, 3931, 8366, 6471, 2408, 4240, 8483, 8133, 5680, 1847, 7263, 2497, 3108, 1999, 3661, 3135, 3132, 2520, 2504, 1902, 6717, 3107, 1113, 2493, 2501, 3363, 7593, 3147]
joomla/joomla-cms 1619 1818 [813, 1619, 158, 1765, 1753, 863, 928, 1682, 1681, 970, 352, 1148, 215, 19, 872, 1576, 1575, 482, 381, 354, 94, 720, 1411, 1376, 1207, 1159, 1152, 1145, 1112, 1733]
joomla/joomla-cms 1111 971 [384, 721, 208, 760, 758, 411, 337, 262, 65, 198, 813, 589, 426, 823, 389, 757, 542, 567, 238, 237, 18, 218, 320, 307, 811, 759, 376, 612, 839, 970]
joomla/joomla-cms 2018 2668 [2198, 848, 371, 540, 1611, 2321, 1432, 1261, 699, 697, 539, 2215, 707, 1161, 1214, 917, 1455, 547, 447, 569, 1564, 1348, 2280, 2020, 1126, 1125, 1096, 458, 400, 1844]
joomla/joomla-cms 2735 2986 [2735, 877, 678, 1040, 1515, 1123, 1336, 1331, 1124, 2758, 2327, 1536, 1885, 2827, 2767, 2760, 2213, 1865, 1830, 172, 1966, 1156, 1008, 2835, 2834, 1950, 2757, 2488, 2427, 1893]
joomla/joomla-cms 12625 14907 [3526, 6394, 12058, 12297, 13235, 13200, 6594, 13276, 2467, 1865, 748, 1252, 2379, 1715, 1241, 982, 970, 851, 1407, 1867, 1709, 1253, 1628, 1485, 1135, 900, 847, 841, 11683, 7818]
joomla/joomla-cms 4487 4515 [3022, 2923, 2914, 2874, 2915, 2875, 4487, 4486, 3021, 2141, 2728, 2118, 1373, 3628, 2607, 2177, 2049, 2477, 2953, 2922, 2885, 1342, 1485, 912, 2682, 2062, 4277, 3671, 1176, 4172]
joomla/joomla-cms 2029 2111 [2029, 492, 2030, 1148, 1480, 1418, 1375, 488, 189, 763, 1927, 1348, 938, 2071, 2045, 65, 2088, 2008, 2007, 2006, 1360, 1213, 389, 1442, 1712, 392, 451, 2057, 1867, 1865]
joomla/joomla-cms 2439 2690 [2439, 2635, 2132, 2015, 1961, 1512, 1502, 806, 901, 2152, 1644, 1081, 747, 2295, 2082, 2081, 798, 827, 2618, 2192, 340, 202, 685, 2119, 453, 2193, 2007, 129, 2001, 1459]
joomla/joomla-cms 3024 5935 [4374, 2202, 2635, 3977, 3474, 3441, 3024, 2690, 2846, 2192, 3106, 2236, 1683, 4016, 1808, 1687, 1647, 1631, 1675, 2157, 1201, 3439, 2026, 3303, 4416, 80, 3507, 1278, 538, 3916]
joomla/joomla-cms 3510 6460 [3510, 2176, 3304, 834, 3306, 1447, 2282, 1187, 3143, 4886, 1842, 1763, 1741, 4667, 4818, 3532, 2192, 1528, 1483, 6003, 3712, 2752, 1684, 5346, 2296, 1929, 3790, 2721, 5453, 3698]
joomla/joomla-cms 3709 4211 [3715, 3782, 1629, 410, 1254, 1031, 323, 2684, 3822, 1037, 1032, 1259, 1258, 3709, 1752, 447, 443, 3817, 463, 625, 791, 340, 607, 309, 1287, 390, 3391, 1617, 1126, 1125]
joomla/joomla-cms 3648 5958 [3648, 1361, 2010, 2658, 1997, 4888, 2007, 2005, 1976, 2015, 1961, 2687, 3047, 2696, 3376, 3474, 5815, 1362, 5846, 5844, 4904, 3261, 2494, 2718, 1373, 1269, 1460, 1329, 2191, 1676]
joomla/joomla-cms 1267 1268 [1128, 1267, 1222, 1043, 1053, 1135, 996, 989, 934, 847, 936, 841, 884, 805, 784, 781, 970, 863, 748, 1142, 1117, 1136, 1190, 1087, 1078, 792, 849, 851, 828, 777]
joomla/joomla-cms 9274 9280 [9274, 7129, 7153, 6797, 6412, 1311, 2346, 8393, 1906, 129, 4901, 4770, 6286, 6148, 4185, 8078, 8239, 1064, 1063, 1062, 1253, 524, 377, 7478, 138, 8176, 3400, 8532, 6266, 4317]
joomla/joomla-cms 1535 3387 [2221, 155, 150, 347, 617, 2196, 75, 2, 1, 73, 2438, 2437, 1085, 2136, 2349, 46, 1280, 686, 683, 1683, 2039, 2038, 2570, 2436, 1859, 649, 3168, 887, 592, 3151]
joomla/joomla-cms 11568 11764 [11568, 9277, 10342, 470, 1064, 1063, 1062, 905, 4465, 1400, 9881, 8455, 2753, 2647, 2175, 9528, 131, 6583, 9669, 377, 469, 9530, 10633, 1991, 1186, 7520, 2938, 2405, 1085, 11610]
joomla/joomla-cms 4147 4159 [2155, 2644, 2855, 1311, 3128, 3242, 1774, 1906, 1082, 2646, 2645, 2473, 2333, 1715, 1417, 1410, 1407, 1173, 928, 352, 281, 3926, 1773, 3982, 3821, 3145, 729, 2345, 3663, 1404]
joomla/joomla-cms 3968 3988 [3968, 3890, 1256, 1515, 1124, 1123, 1353, 2327, 1865, 1336, 1331, 3957, 2835, 2834, 1950, 1156, 1008, 1402, 2758, 2213, 1047, 172, 308, 2812, 561, 1415, 2986, 2619, 2616, 1966]
joomla/joomla-cms 13464 13473 [13464, 11986, 12036, 11867, 12906, 12953, 12671, 9042, 6024, 4923, 4806, 1444, 92, 1695, 4835, 913, 13437, 5094, 761, 506, 18, 12783, 12148, 11997, 10854, 6016, 5963, 13038, 5109, 11763]
joomla/joomla-cms 2160 3913 [2160, 2259, 1203, 1202, 1691, 1243, 545, 142, 201, 3399, 2171, 895, 781, 2124, 91, 2561, 2581, 3809, 1348, 146, 19, 346, 1482, 3244, 472, 1431, 3482, 1631, 1444, 505]
joomla/joomla-cms 2330 3878 [2330, 2597, 2964, 3615, 3679, 3678, 2947, 3493, 1311, 3591, 951, 236, 3397, 2078, 2444, 256, 425, 2558, 1514, 1515, 1384, 3501, 3499, 1201, 674, 3490, 3479, 2833, 2738, 2041]
joomla/joomla-cms 10059 6767 [3187, 6158, 3815, 3847, 170, 4635, 4040, 3391, 1045, 215, 3669, 4629, 6554, 5810, 1739, 1825, 3694, 6515, 6514, 6263, 5629, 4810, 568, 564, 3916, 6708, 2055, 5244, 4525, 3292]
joomla/joomla-cms 11138 8656 [6247, 5611, 7255, 1718, 7657, 2232, 3803, 5763, 3775, 5800, 1474, 5992, 229, 8528, 5319, 2272, 4310, 2078, 2290, 5974, 4321, 4309, 4741, 2710, 7376, 4814, 6072, 3615, 1762, 2708]
joomla/joomla-cms 1356 1365 [1356, 1361, 1329, 476, 1239, 1166, 707, 1355, 1328, 1317, 983, 622, 471, 444, 1332, 1325, 1281, 1335, 529, 1091, 235, 1172, 928, 1362, 1342, 692, 1124, 1123, 813, 1348]
joomla/joomla-cms 1449 3262 [1449, 1404, 1606, 2194, 2192, 1139, 1378, 1187, 128, 3212, 335, 1571, 1483, 611, 2394, 2512, 1515, 2562, 1192, 774, 291, 2357, 2296, 2157, 3172, 2065, 1622, 1545, 3238, 3214]
joomla/joomla-cms 4654 6439 [4654, 5894, 2394, 3074, 3736, 3676, 681, 2242, 2208, 6252, 2232, 2840, 4616, 129, 5447, 3689, 3562, 2550, 2089, 1201, 685, 1851, 3303, 3941, 2821, 4751, 806, 2926, 2126, 3777]
joomla/joomla-cms 2763 780 [521, 340, 511, 165, 561, 261, 478, 155, 150, 172, 761, 685, 682, 676, 674, 506, 493, 452, 442, 406, 383, 377, 375, 371, 369, 368, 367, 362, 359, 347]
joomla/joomla-cms 7235 7274 [932, 2598, 313, 2972, 941, 7235, 1210, 400, 1954, 2143, 3511, 1079, 3555, 439, 5102, 6134, 2037, 1733, 1246, 1844, 5729, 1879, 2194, 4342, 3441, 5251, 4199, 4315, 2211, 2296]
joomla/joomla-cms 11353 8039 [650, 3735, 4192, 3719, 666, 4041, 3920, 3921, 3914, 4356, 4354, 4182, 3967, 3864, 3324, 3316, 4069, 2783, 1351, 3693, 685, 7746, 3321, 4274, 7644, 1396, 3429, 7005, 6886, 4135]
joomla/joomla-cms 14750 14958 [14540, 14750, 10991, 12219, 12191, 12071, 14086, 14000, 13998, 12190, 2797, 8533, 12202, 13994, 12207, 12203, 12193, 13991, 2383, 2366, 1631, 354, 13264, 1077, 14008, 10351, 14009, 8047, 13073, 8346]
joomla/joomla-cms 15168 15200 [15168, 2119, 5245, 2728, 3796, 368, 4515, 3977, 3810, 3671, 2177, 1571, 1567, 1019, 9976, 164, 2141, 3985, 9994, 9190, 2214, 9197, 10188, 2567, 2121, 1437, 1933, 2208, 2057, 10254]
joomla/joomla-cms 7554 9569 [7554, 5013, 3985, 1716, 204, 2119, 1552, 1251, 7139, 5184, 2123, 3977, 3092, 1743, 1559, 279, 8971, 2689, 2377, 1551, 2283, 4633, 7477, 1879, 8662, 1010, 1005, 6560, 1107, 8057]
joomla/joomla-cms 13956 14082 [13956, 14015, 13353, 12644, 12127, 13837, 12267, 12154, 11598, 11597, 11596, 11587, 12141, 12188, 12136, 11599, 11589, 8348, 3492, 13182, 12967, 11107, 11351, 12180, 12178, 12149, 12130, 13338, 12123, 5434]
joomla/joomla-cms 6660 7097 [6660, 849, 4042, 1271, 2192, 1022, 1134, 4253, 2202, 1709, 1127, 2048, 5160, 4851, 4807, 2415, 2194, 1190, 1027, 670, 669, 335, 1128, 3085, 3084, 6235, 1069, 8, 3295, 1109]
joomla/joomla-cms 2056 2070 [2056, 1988, 805, 794, 201, 1135, 943, 782, 1358, 1703, 1557, 383, 340, 1190, 617, 1410, 1676, 281, 774, 840, 560, 331, 1399, 1874, 1873, 845, 671, 1092, 635, 1644]
rails/rails 27588 27589 [16508, 22978, 20399, 16220, 15950, 20405, 17434, 21568, 19601, 17585, 19469, 19667, 16091, 19449, 15339, 13038, 15486, 8644, 6877, 6285, 15353, 4843, 17487, 15790, 15788, 15606, 7042, 5173, 13100, 26059]
rails/rails 25225 25240 [22950, 23668, 23185, 23239, 23976, 24850, 24233, 25090, 23530, 24741, 24180, 24040, 24899, 23488, 23324, 24376, 24540, 24611, 22788, 24900, 23370, 25225, 23715, 24039, 22791, 23974, 24873, 23649, 25121, 22639]
rails/rails 13428 15674 [14333, 13606, 13423, 5412, 3871, 12717, 7633, 13428, 12891, 7524, 10273, 12395, 3023, 10922, 8078, 7776, 7839, 9073, 8082, 7721, 7720, 5345, 11410, 13792, 10858, 14282, 11821, 6791, 11530, 5195]
rails/rails 5264 6743 [6057, 3421, 3420, 6056, 6143, 2185, 6029, 1436, 4964, 4217, 4091, 4090, 4078, 6042, 1285, 2523, 4116, 2415, 2388, 5261, 5255, 6011, 4558, 6126, 338, 315, 6725, 6325, 4298, 6344]
rails/rails 11173 16964 [10997, 6065, 2733, 8438, 15187, 2736, 16938, 13065, 3069, 11908, 11262, 10828, 14271, 11116, 13993, 11173, 11555, 12782, 10347, 8199, 6067, 11273, 6241, 4281, 6080, 11931, 9403, 4381, 9652, 10848]
rails/rails 23103 24450 [8696, 12193, 8697, 21057, 10760, 5751, 2549, 17453, 5242, 3775, 22903, 9787, 4160, 58, 9368, 19199, 8567, 18173, 23103, 4916, 23138, 4928, 10143, 55, 8451, 60, 7262, 21061, 6922, 21094]
rails/rails 18742 18989 [16510, 442, 18512, 13383, 13022, 12915, 12034, 4224, 12016, 9219, 3827, 3825, 18742, 11765, 18345, 16995, 9369, 17014, 11767, 9861, 17083, 17993, 16973, 12000, 6221, 3821, 12009, 11542, 16838, 4254]
rails/rails 2523 6743 [6057, 3421, 3420, 6056, 6143, 2185, 6029, 1436, 4964, 4217, 4091, 4090, 4078, 6042, 1285, 2523, 4116, 2415, 2388, 5261, 5255, 6011, 4558, 6126, 338, 315, 6725, 6325, 4298, 6344]
rails/rails 10417 9717 [3329, 6935, 5248, 5135, 7395, 8313, 1838, 5261, 76, 7706, 132, 8186, 3340, 2955, 523, 1686, 5334, 2945, 560, 8188, 6964, 7536, 8949, 5775, 4490, 9233, 1428, 7824, 8989, 4340]
rails/rails 24493 24608 [24422, 23880, 23807, 23597, 24493, 15061, 4480, 19242, 19341, 7130, 1768, 12576, 11289, 24086, 24501, 14071, 3243, 1670, 18693, 16287, 17870, 9700, 8489, 1764, 4147, 18924, 18923, 16078, 23580, 20182]
rails/rails 28068 28399 [24197, 22387, 19086, 22383, 25945, 20732, 5900, 18778, 19549, 22967, 22241, 22864, 27402, 17569, 23677, 13038, 5270, 14480, 19359, 22896, 15339, 561, 23497, 7778, 27651, 26785, 16065, 25974, 19449, 28068]
rails/rails 1777 6936 [269, 1777, 4885, 4884, 5100, 6827, 6763, 344, 1190, 6905, 6245, 4866, 5898, 4726, 6073, 6821, 5345, 5153, 165, 5261, 6544, 6069, 5412, 4367, 3636, 6869, 5162, 6250, 5922, 6058]
rails/rails 10891 18706 [8176, 12156, 10366, 8209, 6058, 10164, 15892, 12588, 17330, 13555, 8365, 11496, 8332, 6869, 12508, 12194, 13038, 11896, 16052, 9052, 13353, 188, 16448, 14372, 16860, 7776, 10734, 15829, 16051, 10303]
rails/rails 12413 14030 [4490, 5135, 13978, 7824, 7395, 5413, 12569, 10313, 5044, 3329, 5255, 1838, 12469, 5248, 8313, 5775, 8638, 10681, 10183, 10417, 6935, 132, 7706, 8989, 10703, 10745, 9973, 11451, 2441, 76]
rails/rails 27356 27414 [27356, 16426, 20923, 16287, 18323, 23697, 9754, 8944, 23784, 15463, 5017, 23780, 16422, 4381, 20575, 6446, 22402, 25965, 18771, 17788, 16072, 19242, 4395, 12237, 6650, 5082, 16006, 19808, 25988, 6805]
rails/rails 25276 27503 [27035, 26968, 26789, 26170, 25115, 24507, 23948, 23608, 22002, 17178, 16929, 15512, 12227, 12129, 11301, 11282, 11277, 11273, 11237, 10213, 10113, 8949, 8251, 6282, 1615, 1614, 1285, 186, 13308, 26979]
rails/rails 22221 22283 [22221, 13539, 21714, 15029, 12704, 21169, 14015, 19605, 19167, 12945, 21570, 12548, 14741, 13407, 16236, 21088, 12654, 16799, 22004, 20976, 19288, 20420, 17371, 9446, 19355, 20040, 22167, 12155, 21718, 21717]
rails/rails 13014 13691 [11896, 10211, 9825, 12185, 12401, 7509, 11424, 10482, 9883, 10169, 8258, 110, 3402, 12718, 7536, 13555, 10518, 8781, 6792, 3899, 9484, 1915, 1838, 11231, 2140, 2139, 13344, 9615, 7662, 10273]
rails/rails 12056 13886 [11461, 12796, 10169, 13344, 7221, 10211, 12562, 10925, 11779, 13550, 3899, 13789, 5898, 8453, 11896, 7925, 8365, 11579, 12590, 7776, 7983, 1915, 10891, 13599, 10616, 10571, 11821, 12743, 8332, 6058]
rails/rails 12873 13115 [10366, 12156, 12873, 6869, 9860, 12508, 12588, 11496, 11082, 8176, 12450, 8073, 12902, 6058, 12362, 7987, 11898, 9391, 12621, 10616, 6245, 13041, 9073, 8209, 11896, 10511, 10273, 7633, 10732, 10505]
rails/rails 28727 28729 [26079, 26790, 24242, 15788, 19616, 23965, 20946, 21596, 10225, 17173, 3895, 280, 11138, 4232, 6387, 12879, 24427, 24426, 21832, 10497, 27755, 19129, 6705, 27767, 26808, 16136, 27531, 6092, 9554, 6327]
rails/rails 13792 15674 [14333, 13606, 13423, 5412, 3871, 12717, 7633, 13428, 12891, 7524, 10273, 12395, 3023, 10922, 8078, 7776, 7839, 9073, 8082, 7721, 7720, 5345, 11410, 13792, 10858, 14282, 11821, 6791, 11530, 5195]
rails/rails 16367 17360 [16367, 11535, 16531, 10745, 13042, 11518, 6237, 11496, 6637, 4791, 12236, 15479, 10966, 5813, 4811, 7267, 8319, 11213, 11212, 9532, 4800, 8989, 11255, 11730, 1686, 14234, 16489, 13870, 13070, 12930]
rails/rails 6498 6743 [6057, 3421, 3420, 6056, 6143, 2185, 6029, 1436, 4964, 4217, 4091, 4090, 4078, 6042, 1285, 2523, 4116, 2415, 2388, 5261, 5255, 6011, 4558, 6126, 338, 315, 6725, 6325, 4298, 6344]
rails/rails 13455 9448 [2955, 8186, 4479, 4531, 119, 332, 3331, 3801, 5334, 3409, 7696, 4503, 8188, 5822, 6985, 6200, 4964, 4091, 4090, 6029, 7965, 4116, 5747, 6763, 9233, 146, 3062, 8161, 116, 6234]
rails/rails 5396 7868 [5396, 7067, 7595, 7769, 28, 7838, 2224, 2219, 2150, 7833, 3627, 6048, 5715, 5654, 5414, 4501, 2080, 7707, 7446, 4518, 7854, 5349, 7230, 1896, 3884, 7343, 5419, 7189, 5746, 5016]
rails/rails 11173 21302 [10997, 2736, 3069, 11262, 10828, 2733, 11908, 15187, 11173, 16964, 10347, 11116, 19608, 19131, 2255, 7613, 10343, 15103, 2275, 234, 8721, 11129, 3557, 19646, 18901, 14454, 8709, 20946, 2534, 3290]
rails/rails 5587 6060 [5724, 5587, 5576, 4748, 3770, 3941, 4863, 454, 5939, 4895, 4281, 5566, 4877, 3811, 5339, 4381, 2024, 3065, 5287, 1109, 2515, 4575, 5986, 4993, 4992, 4878, 4689, 2733, 4433, 1099]
rails/rails 12670 21144 [6511, 12801, 6547, 12964, 14282, 13790, 13938, 12670, 9510, 11254, 11253, 9917, 13112, 19348, 19346, 10920, 18097, 15358, 14992, 10992, 10993, 14995, 14562, 12137, 10901, 18383, 17859, 17710, 17709, 16122]
rails/rails 3008 6895 [3008, 3700, 3699, 4956, 3706, 4315, 6713, 5698, 5872, 6418, 1848, 1849, 6101, 6477, 6654, 5096, 6557, 6192, 1410, 310, 5315, 1450, 197, 1632, 1122, 1841, 2814, 6238, 4775, 5105]
rails/rails 18942 26882 [9247, 18942, 16729, 5807, 12490, 6866, 13174, 26693, 7524, 8078, 10373, 14385, 13593, 15512, 19333, 18282, 22458, 14423, 10843, 26789, 13308, 8082, 15612, 6282, 11898, 7550, 26696, 19539, 8298, 20884]
rails/rails 10718 7010 [6466, 6259, 6060, 5587, 5576, 3770, 7007, 5724, 5287, 4381, 2515, 6283, 4895, 4748, 6493, 3065, 6434, 5566, 6886, 6396, 5348, 4266, 4268, 1711, 5415, 5260, 6321, 6163, 4959, 3480]
rails/rails 17873 17874 [17861, 17873, 2655, 1577, 13934, 12186, 11994, 11372, 10841, 10536, 8787, 8734, 8592, 6075, 5989, 5759, 4741, 4008, 3689, 2966, 17322, 16861, 16268, 16234, 15867, 15855, 15818, 15718, 15691, 15540]
rails/rails 12072 12746 [12072, 7628, 8142, 8467, 10141, 4748, 9720, 10887, 10631, 6466, 11089, 7519, 4895, 10266, 6321, 8172, 6060, 11659, 6923, 11064, 12550, 5287, 4381, 2983, 5939, 2180, 7971, 3811, 1655, 6259]
rails/rails 15251 15260 [15229, 15251, 13846, 12704, 9532, 11309, 14576, 15192, 13026, 12355, 10937, 11943, 12988, 8457, 13539, 12513, 14707, 12155, 14429, 15029, 14741, 14015, 13870, 13407, 11232, 9149, 4360, 4357, 1400, 10169]
rails/rails 7145 8185 [4381, 7426, 7425, 7971, 6241, 4281, 8158, 7007, 6259, 2532, 7145, 6096, 7519, 6067, 6553, 2733, 6065, 6080, 6107, 4180, 8142, 6348, 6466, 5128, 7730, 7718, 6859, 4992, 7781, 6060]
rails/rails 5710 5927 [5710, 410, 2173, 266, 5181, 5496, 5495, 2096, 5715, 5503, 2801, 2453, 4432, 4173, 3661, 5518, 4553, 182, 433, 5407, 4033, 1202, 343, 4064, 4284, 4112, 4985, 4316, 286, 463]
rails/rails 28139 28235 [28038, 28128, 28139, 26928, 15567, 23808, 20282, 19900, 17828, 10943, 6552, 4582, 4231, 25177, 25175, 24693, 23361, 20845, 19352, 19104, 18579, 17721, 14733, 8424, 6395, 5059, 4477, 27304, 9874, 21675]
rails/rails 19789 22270 [20758, 18587, 16582, 6839, 10646, 18412, 6950, 19789, 18446, 12556, 22138, 7275, 8477, 17800, 17388, 6801, 16549, 16699, 18403, 15840, 17967, 8450, 14663, 5372, 9046, 19093, 7202, 16741, 6018, 19353]
rails/rails 8737 8742 [8737, 8739, 8736, 8484, 8468, 8627, 8668, 3000, 7566, 6317, 5132, 419, 5266, 1232, 6131, 7772, 6491, 6440, 4124, 8543, 8713, 3252, 1213, 1372, 149, 8334, 7771, 6696, 3861, 1156]
rails/rails 10585 10592 [10585, 8017, 7155, 10580, 290, 8183, 6219, 6051, 5624, 5371, 4811, 4628, 6048, 5278, 8392, 9954, 9289, 6244, 5013, 1828, 6767, 6765, 6034, 6482, 6451, 5882, 5014, 7004, 3605, 7812]
rails/rails 13295 13306 [13295, 3079, 1241, 10447, 7409, 12666, 11646, 9928, 12549, 6030, 11802, 295, 561, 6069, 294, 11528, 2914, 13226, 13225, 13224, 13223, 13222, 5791, 5207, 3533, 12425, 12172, 5003, 11575, 13171]
rails/rails 23307 23310 [23307, 14973, 21608, 17822, 21670, 18499, 18791, 8290, 20190, 19355, 18560, 15326, 13916, 13713, 9079, 21525, 16136, 16037, 500, 14193, 11238, 11263, 16036, 6705, 6327, 4626, 15490, 13353, 11258, 7028]
rails/rails 13685 15845 [11712, 13685, 6832, 4320, 13260, 10527, 10698, 4646, 10009, 1430, 13097, 15129, 11337, 10955, 9871, 8503, 7963, 1647, 11046, 8040, 12814, 12294, 10781, 4355, 13919, 1628, 9874, 7816, 2849, 1886]
rails/rails 10077 15458 [14333, 13606, 13474, 5412, 13428, 12763, 12717, 13286, 13423, 12539, 8391, 8078, 13792, 14861, 14706, 1897, 12891, 7548, 1916, 9073, 8082, 7839, 13061, 13710, 14282, 9860, 11535, 13533, 12490, 15240]
rails/rails 16625 18085 [17698, 17699, 4025, 16625, 9289, 4031, 15044, 17927, 14671, 14199, 13438, 2141, 3327, 14889, 8252, 15041, 16727, 6264, 17398, 13562, 14026, 12722, 11672, 8249, 17246, 13021, 10009, 16541, 2284, 5629]
rails/rails 17885 19772 [19503, 14328, 17668, 6782, 17885, 12567, 6798, 10140, 16035, 15607, 1290, 8837, 4273, 13896, 6766, 3491, 15487, 15281, 6439, 4769, 9147, 9138, 15808, 19347, 5342, 6761, 10349, 9863, 3473, 7099]
rails/rails 10538 12144 [10538, 6347, 10725, 9821, 11213, 11212, 7662, 9553, 11779, 7792, 7417, 11518, 10862, 7822, 169, 8449, 10087, 11535, 5254, 9825, 10966, 10367, 9549, 7970, 11306, 9159, 11898, 10088, 10922, 10273]
rails/rails 11201 11202 [10872, 11201, 8705, 11186, 8468, 6301, 8803, 7727, 10401, 7692, 7023, 7707, 10850, 9442, 9995, 9423, 8884, 8799, 7150, 4248, 350, 8802, 7701, 3439, 10319, 7251, 7719, 8338, 11185, 9707]
rails/rails 12519 14509 [12796, 9484, 10802, 3402, 10482, 11528, 11896, 7324, 11231, 7547, 7937, 13435, 7509, 11714, 10710, 14475, 11424, 7582, 14143, 12100, 12012, 9160, 10972, 13710, 11423, 12490, 8528, 8525, 8053, 1190]
rails/rails 7658 7661 [4726, 7590, 6250, 7633, 7536, 6073, 6905, 7550, 7566, 6547, 7352, 5898, 7273, 6936, 6245, 6978, 7564, 7533, 6971, 7652, 7337, 5813, 4768, 6869, 6511, 6629, 7632, 7436, 6030, 4727]
rails/rails 5273 5279 [5273, 3779, 3773, 3628, 4271, 65, 1659, 419, 397, 4636, 388, 2690, 4619, 1156, 1216, 77, 4119, 5183, 5174, 5116, 4753, 4638, 4622, 4610, 4521, 4480, 4381, 4369, 4348, 4304]
rails/rails 11867 14253 [4179, 9073, 5195, 11867, 8311, 13624, 6890, 5196, 9330, 6873, 5715, 5571, 7768, 4165, 13606, 4035, 12290, 7337, 2801, 433, 8377, 6619, 9562, 6622, 6986, 10590, 12038, 11474, 3723, 2096]
rails/rails 8741 8919 [7423, 8741, 7765, 2238, 2309, 2234, 2232, 8225, 1790, 7176, 2008, 2231, 3529, 3351, 4282, 2775, 1139, 1865, 5261, 8755, 7960, 7657, 5922, 5153, 2007, 5949, 4956, 1443, 1413, 8403]
rails/rails 11496 11676 [5639, 4727, 6547, 8332, 8319, 8295, 207, 8365, 4800, 8184, 11496, 8989, 4828, 8291, 7959, 4811, 3610, 3748, 6527, 331, 8794, 4783, 11436, 3152, 8473, 358, 5557, 4705, 530, 4706]
rails/rails 17668 17885 [7564, 11979, 12150, 10349, 6779, 8453, 6782, 15512, 11263, 6761, 14012, 13312, 17094, 9762, 12567, 15612, 12891, 11231, 11213, 7776, 7707, 15936, 6798, 6766, 11765, 11299, 11277, 11258, 11255, 10678]
rails/rails 19844 19936 [19844, 14831, 14421, 9066, 12936, 15368, 11348, 12938, 19609, 12353, 18831, 19239, 19636, 11555, 5886, 9577, 11459, 17320, 19143, 19142, 19141, 18801, 18188, 17109, 9151, 14182, 8936, 19566, 4503, 4793]
rails/rails 14519 15569 [14519, 13332, 14663, 1411, 13090, 5089, 2499, 8048, 10646, 5090, 7397, 8989, 2854, 7669, 4257, 15493, 4693, 10065, 8523, 13846, 9585, 8947, 6004, 9571, 1568, 12924, 13728, 4555, 2571, 12556]
rails/rails 22727 22737 [22692, 22727, 11419, 5856, 4860, 10443, 1286, 131, 17050, 11067, 9526, 2649, 298, 10448, 22033, 10466, 1356, 4056, 2326, 13010, 21065, 2811, 1483, 19221, 15441, 15294, 15293, 15150, 12668, 9177]
rails/rails 26643 26869 [26866, 26484, 13663, 14896, 16491, 16486, 16196, 23448, 26434, 8346, 24167, 26643, 22802, 26473, 22562, 22715, 6386, 13478, 9538, 13043, 12251, 22749, 26559, 433, 14561, 24950, 15401, 6281, 14363, 7408]
rails/rails 6210 6313 [2529, 501, 3254, 3210, 164, 3777, 541, 3255, 2817, 6189, 6210, 3928, 4119, 4057, 6078, 2668, 6309, 3330, 1246, 3889, 1260, 5357, 4688, 3615, 3605, 5631, 43, 4980, 2067, 194]
rails/rails 10846 10905 [10846, 10902, 10832, 10835, 3011, 9655, 2772, 2254, 7854, 2335, 4019, 1793, 2780, 4427, 10389, 3311, 3310, 2756, 2996, 6518, 7482, 5879, 2970, 5439, 3136, 1874, 2082, 3660, 5493, 10833]
rails/rails 5281 5283 [5281, 4830, 4798, 4599, 3973, 3790, 3669, 3484, 3304, 3303, 3286, 3048, 3042, 2296, 2188, 1806, 1533, 1116, 550, 482, 380, 271, 215, 114, 105, 78, 75, 71, 4698, 4274]
rails/rails 10737 10738 [10737, 7414, 8553, 5203, 1356, 5470, 3461, 2549, 2993, 6993, 6375, 6643, 10259, 7748, 8840, 1193, 6776, 276, 106, 7198, 2596, 1606, 6053, 1880, 8046, 4988, 7082, 1798, 3459, 359]
rails/rails 14201 14203 [14017, 13061, 13419, 13776, 13489, 13244, 14201, 13448, 7972, 13186, 6936, 7970, 12774, 13672, 5412, 11624, 13542, 12747, 11851, 8082, 8078, 13450, 9917, 9218, 10497, 11535, 8138, 12717, 13433, 13673]
rails/rails 16558 23338 [9716, 9700, 15069, 6122, 16558, 15540, 20558, 15048, 3618, 21838, 6917, 15012, 17173, 13941, 22649, 22263, 6078, 20588, 19148, 19124, 13340, 19135, 18423, 17371, 18105, 7577, 7302, 3479, 17284, 21560]
rails/rails 1270 496 [296, 309, 400, 284, 283, 238, 392, 315, 161, 96, 339, 61, 290, 189, 54, 170, 493, 419, 370, 324, 298, 276, 262, 224, 202, 158, 130, 109, 100, 78]
rails/rails 11496 11869 [11496, 11535, 5809, 9553, 9551, 9054, 9200, 7423, 9220, 5412, 10366, 8291, 9216, 8365, 8332, 4805, 10497, 8078, 10367, 8295, 10981, 10561, 9278, 8400, 9332, 7776, 11765, 11277, 11238, 10511]
rails/rails 23792 23816 [23792, 18781, 11891, 21251, 17733, 14611, 11353, 9328, 8890, 8889, 8888, 17274, 23712, 20337, 16013, 15349, 21869, 19058, 20389, 1647, 11777, 9694, 15174, 3789, 10803, 21396, 2531, 16039, 10839, 12370]
rails/rails 12743 14438 [14274, 14263, 11958, 10732, 7765, 12610, 14349, 11690, 7423, 7176, 14226, 8225, 9388, 8054, 13038, 13440, 9391, 7850, 11587, 12743, 10169, 8652, 13787, 11518, 3529, 3351, 10798, 9414, 8919, 9484]
